iteration,batch,batch_loss,epoch_loss,elapsed_time
10,50,0.33246,0.368388,7201.27
10,100,0.438957,0.366315,7206.83
10,150,0.319551,0.360834,7211.87
10,200,0.389545,0.360967,7216.47
10,250,0.346863,0.362033,7220.91
10,300,0.339608,0.361667,7225.44
10,350,0.382182,0.36298,7230.24
10,400,0.41574,0.364995,7234.74
10,450,0.389789,0.36686,7239.26
10,500,0.223045,0.365627,7243.67
10,550,0.430113,0.365279,7248.04
10,600,0.485584,0.364468,7252.54
10,650,0.286377,0.364695,7256.97
10,700,0.347062,0.363945,7261.49
10,750,0.41162,0.363403,7266.05
10,800,0.382575,0.363107,7270.6
10,850,0.486819,0.363638,7275.21
10,900,0.482131,0.363722,7280.12
10,950,0.446946,0.363362,7284.58
10,1000,0.338771,0.363007,7289.43
10,1050,0.257488,0.363445,7294.22
10,1100,0.297463,0.363712,7298.64
10,1150,0.330857,0.363881,7303.41
10,1200,0.336622,0.363785,7307.83
10,1250,0.391721,0.36382,7312.54
10,1300,0.468097,0.364233,7317.14
10,1350,0.474706,0.364253,7321.61
10,1400,0.352748,0.364341,7326.22
10,1450,0.351815,0.364463,7330.64
10,1500,0.384705,0.364473,7335.13
10,1550,0.368515,0.36465,7339.5
10,1600,0.342586,0.364664,7343.88
10,1650,0.557497,0.364759,7348.32
10,1700,0.357843,0.36531,7352.97
10,1750,0.257973,0.365029,7357.93
10,1800,0.402641,0.364821,7363.37
10,1850,0.294012,0.365466,7368.12
10,1900,0.530016,0.365397,7373.36
10,1950,0.29223,0.36512,7378.34
10,2000,0.353696,0.365211,7382.75
10,2050,0.350855,0.365373,7387.13
10,2100,0.425099,0.365598,7391.53
10,2150,0.358601,0.36587,7396.06
10,2200,0.31897,0.366154,7401.38
10,2250,0.454144,0.36647,7405.8
10,2300,0.338368,0.366768,7410.24
10,2350,0.338044,0.366855,7414.65
10,2400,0.461024,0.366679,7419.22
10,2450,0.472471,0.366785,7423.71
10,2500,0.366917,0.366936,7428.12
10,2550,0.351356,0.36693,7432.54
10,2600,0.36347,0.366995,7437.06
10,2650,0.379327,0.36692,7442.07
10,2700,0.428645,0.367124,7447.47
10,2750,0.357255,0.367091,7452.98
10,2800,0.400519,0.367524,7458.55
10,2850,0.338185,0.367697,7462.74
10,2900,0.390637,0.367782,7466.52
10,2950,0.383222,0.367964,7470.31
10,3000,0.512907,0.367878,7474.12
10,3050,0.407124,0.367653,7477.9
10,3100,0.359245,0.367547,7481.68
10,3150,0.390259,0.367655,7485.48
10,3200,0.413486,0.367784,7489.28
10,3250,0.417523,0.368193,7493.11
10,3300,0.509264,0.36823,7496.91
10,3350,0.520305,0.368062,7500.71
10,3400,0.334306,0.368353,7504.51
10,3450,0.376054,0.368754,7508.3
10,3500,0.534876,0.368816,7512.09
10,3550,0.434854,0.368959,7515.88
10,3600,0.354248,0.368798,7519.68
10,3650,0.271338,0.369047,7523.5
10,3700,0.39809,0.369088,7527.28
10,3750,0.390652,0.369055,7531.08
10,3800,0.330033,0.369265,7534.88
10,3850,0.459583,0.369392,7538.66
10,3900,0.563174,0.369349,7542.43
10,3950,0.338055,0.36941,7546.21
10,4000,0.3275,0.369749,7550.0
10,4050,0.312897,0.369568,7553.77
10,4100,0.365313,0.369741,7557.55
10,4150,0.291292,0.369614,7561.33
10,4200,0.232617,0.369754,7565.16
10,4250,0.619944,0.370063,7568.95
10,4300,0.333187,0.370153,7572.73
10,4350,0.405327,0.370308,7576.51
10,4400,0.444067,0.370215,7580.31
10,4450,0.256742,0.370123,7584.09
10,4500,0.491252,0.370095,7587.88
10,4550,0.33875,0.370257,7591.66
10,4600,0.578416,0.370334,7595.45
10,4650,0.437922,0.370329,7599.25
10,4700,0.400117,0.370326,7603.03
10,4750,0.419268,0.370361,7606.81
10,4800,0.46073,0.370199,7610.59
10,4850,0.381235,0.370451,7614.39
10,4900,0.349411,0.370307,7618.25
10,4950,0.552707,0.370517,7622.06
10,5000,0.316643,0.370659,7625.87
10,5050,0.277424,0.37096,7629.65
10,5100,0.369747,0.370922,7633.88
10,5150,0.476997,0.3709,7638.3
10,5200,0.357268,0.370969,7642.64
10,5250,0.367317,0.370939,7646.88
10,5300,0.413618,0.371039,7651.4
10,5350,0.35026,0.370967,7655.85
10,5400,0.390593,0.371049,7659.67
10,5450,0.293592,0.370947,7663.52
10,5500,0.333803,0.37117,7667.33
10,5550,0.422813,0.371206,7671.15
10,5600,0.387517,0.37121,7674.94
10,5650,0.489547,0.371247,7678.73
10,5700,0.384078,0.371282,7682.51
10,5750,0.371784,0.371278,7686.31
10,5800,0.570893,0.371165,7690.09
10,5850,0.364339,0.371155,7693.88
10,5900,0.39848,0.371347,7697.66
10,5950,0.232617,0.371343,7701.46
10,6000,0.476595,0.371488,7705.28
10,6050,0.349459,0.371534,7709.09
10,6100,0.601828,0.371579,7712.87
10,6150,0.508038,0.371575,7716.65
10,6200,0.315251,0.371707,7720.43
10,6250,0.325509,0.371638,7724.26
10,6300,0.288739,0.371658,7728.11
10,6350,0.336773,0.371845,7731.91
10,6400,0.419816,0.371848,7735.75
10,6450,0.477285,0.371764,7739.59
10,6500,0.307504,0.371827,7743.43
10,6550,0.362492,0.371893,7747.24
10,6600,0.405495,0.371807,7751.05
10,6650,0.534365,0.371801,7754.84
10,6700,0.418467,0.37177,7758.62
10,6750,0.433366,0.371913,7762.42
10,6800,0.445079,0.372021,7766.22
10,6850,0.374468,0.372139,7770.03
10,6900,0.465197,0.372154,7773.82
10,6950,0.371952,0.372148,7777.61
10,7000,0.461845,0.372233,7781.4
10,7050,0.44166,0.372309,7785.2
10,7100,0.354818,0.372397,7788.98
10,7150,0.350567,0.372529,7792.77
10,7200,0.374387,0.372467,7796.56
10,7250,0.335618,0.372473,7800.35
10,7300,0.390211,0.372492,7804.13
10,7350,0.27545,0.372431,7807.92
10,7400,0.427411,0.372332,7811.7
10,7450,0.343773,0.372367,7815.49
10,7500,0.534467,0.372478,7819.28
10,7550,0.314692,0.372589,7823.06
10,7600,0.434507,0.372704,7826.84
10,7650,0.344324,0.372648,7830.64
10,7700,0.294153,0.372803,7834.41
10,7750,0.275829,0.372802,7838.2
10,7800,0.460527,0.372803,7842.91
11,0,0.266231,0.266231,7947.03
11,50,0.235447,0.347024,7952.9
11,100,0.419527,0.347615,7958.48
11,150,0.365854,0.35155,7962.44
11,200,0.471626,0.352059,7966.35
11,250,0.399465,0.352188,7970.16
11,300,0.484292,0.355269,7973.99
11,350,0.280621,0.353593,7977.85
11,400,0.331609,0.354297,7981.68
11,450,0.306317,0.353367,7985.5
11,500,0.255428,0.352877,7989.32
11,550,0.245849,0.352582,7993.13
11,600,0.499022,0.354005,7996.93
11,650,0.311638,0.354975,8000.75
11,700,0.51497,0.355536,8004.58
11,750,0.361707,0.355993,8008.43
11,800,0.401894,0.356255,8012.55
11,850,0.403146,0.356555,8016.96
11,900,0.321451,0.356752,8021.66
11,950,0.311323,0.356425,8026.5
11,1000,0.452207,0.355644,8031.21
11,1050,0.423874,0.356397,8036.07
11,1100,0.309078,0.355562,8041.47
11,1150,0.486479,0.354706,8047.05
11,1200,0.379814,0.354657,8052.69
11,1250,0.351644,0.35503,8058.48
11,1300,0.517936,0.355392,8064.28
11,1350,0.315553,0.355368,8070.09
11,1400,0.449403,0.355071,8075.89
11,1450,0.564437,0.355622,8081.69
11,1500,0.243332,0.355574,8087.47
11,1550,0.358483,0.355251,8092.99
11,1600,0.400853,0.355804,8097.66
11,1650,0.39676,0.355783,8101.57
11,1700,0.353627,0.355348,8105.44
11,1750,0.212848,0.355466,8109.31
11,1800,0.404086,0.355253,8113.14
11,1850,0.277244,0.355311,8116.96
11,1900,0.424868,0.35557,8120.78
11,1950,0.33131,0.355397,8124.6
11,2000,0.351155,0.35542,8128.43
11,2050,0.359413,0.355574,8132.23
11,2100,0.326795,0.355928,8136.03
11,2150,0.306683,0.356021,8139.87
11,2200,0.401609,0.356376,8143.72
11,2250,0.273151,0.356462,8147.55
11,2300,0.296823,0.35666,8151.36
11,2350,0.405118,0.356541,8155.17
11,2400,0.287589,0.356973,8158.97
11,2450,0.247952,0.357077,8162.78
11,2500,0.487804,0.357465,8166.6
11,2550,0.420643,0.357862,8170.41
11,2600,0.367111,0.35801,8174.25
11,2650,0.377981,0.358232,8178.13
11,2700,0.29942,0.358074,8181.96
11,2750,0.338673,0.358059,8185.8
11,2800,0.356431,0.358129,8189.66
11,2850,0.42357,0.358291,8193.5
11,2900,0.503593,0.358342,8197.35
11,2950,0.414002,0.358515,8201.17
11,3000,0.375182,0.358575,8204.99
11,3050,0.296479,0.358494,8208.82
11,3100,0.283913,0.358373,8212.64
11,3150,0.308525,0.358721,8216.52
11,3200,0.384283,0.358745,8220.34
11,3250,0.420802,0.358851,8224.15
11,3300,0.34717,0.359023,8227.97
11,3350,0.352955,0.35922,8231.79
11,3400,0.24471,0.359428,8235.62
11,3450,0.302341,0.359294,8239.43
11,3500,0.42606,0.359311,8243.26
11,3550,0.46784,0.359256,8247.08
11,3600,0.324495,0.359551,8250.9
11,3650,0.412294,0.359421,8254.72
11,3700,0.440281,0.359312,8258.54
11,3750,0.258729,0.359318,8262.36
11,3800,0.406328,0.359387,8266.22
11,3850,0.350805,0.359265,8270.08
11,3900,0.463559,0.359393,8273.94
11,3950,0.353379,0.359381,8277.8
11,4000,0.378271,0.35948,8281.67
11,4050,0.279867,0.359489,8285.53
11,4100,0.324284,0.359653,8289.38
11,4150,0.360888,0.359629,8293.23
11,4200,0.381517,0.359638,8297.04
11,4250,0.360516,0.359858,8300.86
11,4300,0.197597,0.360161,8304.7
11,4350,0.321559,0.360044,8308.57
11,4400,0.329887,0.36034,8312.41
11,4450,0.39203,0.360524,8316.23
11,4500,0.402959,0.360782,8320.06
11,4550,0.444829,0.360837,8323.91
11,4600,0.439057,0.360813,8327.73
11,4650,0.365173,0.361012,8331.57
11,4700,0.437064,0.360994,8335.41
11,4750,0.427556,0.360995,8339.24
11,4800,0.318514,0.360993,8343.04
11,4850,0.339833,0.360994,8346.86
11,4900,0.294633,0.360963,8350.66
11,4950,0.421174,0.360923,8354.49
11,5000,0.313725,0.360868,8358.3
11,5050,0.310525,0.361132,8362.15
11,5100,0.593527,0.36119,8366.04
11,5150,0.400992,0.361236,8370.62
11,5200,0.336537,0.361295,8375.24
11,5250,0.421003,0.361329,8379.87
11,5300,0.377746,0.361383,8384.62
11,5350,0.320072,0.361284,8389.12
11,5400,0.352446,0.361206,8393.66
11,5450,0.3805,0.361092,8398.18
11,5500,0.335542,0.361014,8402.62
11,5550,0.417994,0.361011,8407.33
11,5600,0.525947,0.361196,8411.84
11,5650,0.254749,0.361331,8416.47
11,5700,0.337422,0.361374,8421.07
11,5750,0.329847,0.361315,8425.64
11,5800,0.327302,0.361381,8430.35
11,5850,0.304191,0.361386,8434.95
11,5900,0.237389,0.3613,8439.44
11,5950,0.294954,0.361243,8444.04
11,6000,0.256505,0.361057,8448.65
11,6050,0.349058,0.361145,8453.26
11,6100,0.429243,0.361197,8457.9
11,6150,0.409694,0.361317,8462.51
11,6200,0.338032,0.361276,8467.04
11,6250,0.359381,0.361356,8471.62
11,6300,0.428643,0.36144,8476.3
11,6350,0.364676,0.361516,8480.98
11,6400,0.326894,0.361504,8485.6
11,6450,0.345749,0.36162,8490.45
11,6500,0.462928,0.361732,8495.39
11,6550,0.540549,0.361707,8500.36
11,6600,0.355203,0.361804,8504.95
11,6650,0.216155,0.361793,8509.58
11,6700,0.55344,0.362078,8514.07
11,6750,0.392824,0.362059,8518.72
11,6800,0.363772,0.362103,8523.44
11,6850,0.321884,0.362226,8528.09
11,6900,0.39797,0.362204,8532.85
11,6950,0.297985,0.362276,8537.49
11,7000,0.30901,0.362277,8542.32
11,7050,0.211418,0.362191,8547.17
11,7100,0.448813,0.36222,8551.88
11,7150,0.230775,0.362275,8556.55
11,7200,0.370423,0.362269,8561.38
11,7250,0.285647,0.362387,8565.51
11,7300,0.318746,0.362472,8569.5
11,7350,0.302388,0.362514,8573.44
11,7400,0.243799,0.362551,8577.34
11,7450,0.37419,0.362453,8581.23
11,7500,0.251975,0.362497,8585.16
11,7550,0.281889,0.362456,8589.07
11,7600,0.366542,0.36246,8592.88
11,7650,0.283375,0.362515,8596.68
11,7700,0.494438,0.362637,8600.47
11,7750,0.246968,0.362709,8604.27
11,7800,0.409887,0.362638,8608.08
12,0,0.329133,0.329133,8688.25
12,50,0.366992,0.332887,8692.27
12,100,0.276136,0.336269,8696.09
12,150,0.362414,0.343397,8699.87
12,200,0.377601,0.342437,8703.66
12,250,0.405733,0.341535,8707.45
12,300,0.350439,0.338046,8711.24
12,350,0.36349,0.339545,8715.06
12,400,0.320025,0.339281,8718.84
12,450,0.3565,0.340835,8722.61
12,500,0.247774,0.340805,8726.35
12,550,0.306836,0.34208,8730.17
12,600,0.308897,0.343057,8733.96
12,650,0.356225,0.345533,8737.73
12,700,0.297702,0.343796,8741.55
12,750,0.249781,0.344126,8745.34
12,800,0.259086,0.344021,8749.14
12,850,0.303917,0.343624,8752.93
12,900,0.34826,0.34305,8756.69
12,950,0.343963,0.342965,8760.47
12,1000,0.432949,0.343612,8764.28
12,1050,0.421969,0.343422,8768.06
12,1100,0.296121,0.343627,8771.86
12,1150,0.456493,0.343332,8775.64
12,1200,0.330802,0.34354,8779.4
12,1250,0.454905,0.344303,8783.15
12,1300,0.327252,0.344022,8786.99
12,1350,0.495331,0.34444,8790.82
12,1400,0.228454,0.344226,8794.64
12,1450,0.323772,0.344132,8798.43
12,1500,0.231709,0.344599,8802.22
12,1550,0.466269,0.344951,8806.01
12,1600,0.459199,0.345142,8809.81
12,1650,0.249518,0.344597,8813.59
12,1700,0.380714,0.344385,8817.44
12,1750,0.438575,0.344943,8821.2
12,1800,0.375856,0.344793,8824.94
12,1850,0.334034,0.344762,8828.68
12,1900,0.302139,0.344583,8832.42
12,1950,0.179692,0.344744,8836.22
12,2000,0.21266,0.344543,8839.99
12,2050,0.299937,0.344902,8843.75
12,2100,0.299941,0.345174,8847.53
12,2150,0.322856,0.344979,8851.32
12,2200,0.503121,0.345124,8855.13
12,2250,0.483178,0.345394,8858.92
12,2300,0.279376,0.345056,8862.7
12,2350,0.363296,0.345302,8866.44
12,2400,0.534229,0.345314,8870.18
12,2450,0.266901,0.344903,8873.96
12,2500,0.504019,0.345127,8877.8
12,2550,0.311167,0.345289,8881.57
12,2600,0.374168,0.344867,8885.38
12,2650,0.319763,0.344969,8889.18
12,2700,0.351773,0.344827,8893.65
12,2750,0.269391,0.345039,8898.17
12,2800,0.285286,0.345238,8902.91
12,2850,0.3634,0.345371,8907.56
12,2900,0.250618,0.345729,8912.08
12,2950,0.380573,0.345873,8916.78
12,3000,0.374481,0.345947,8921.29
12,3050,0.329284,0.346091,8925.69
12,3100,0.401332,0.346206,8929.56
12,3150,0.303526,0.346244,8933.43
12,3200,0.308149,0.346427,8937.25
12,3250,0.247169,0.346337,8941.09
12,3300,0.511973,0.346748,8944.92
12,3350,0.26731,0.346667,8948.75
12,3400,0.380981,0.346928,8952.61
12,3450,0.405054,0.34661,8956.47
12,3500,0.20902,0.347075,8960.3
12,3550,0.409051,0.347147,8964.13
12,3600,0.340108,0.347239,8967.95
12,3650,0.272503,0.347249,8971.78
12,3700,0.468417,0.347369,8975.62
12,3750,0.509593,0.347563,8980.09
12,3800,0.427066,0.34745,8984.9
12,3850,0.371072,0.347468,8989.83
12,3900,0.332931,0.347528,8994.73
12,3950,0.376185,0.347614,8999.67
12,4000,0.37971,0.347674,9004.45
12,4050,0.349604,0.347791,9009.22
12,4100,0.394209,0.347997,9013.97
12,4150,0.423708,0.348014,9018.73
12,4200,0.347582,0.348246,9023.66
12,4250,0.345683,0.348428,9028.29
12,4300,0.362681,0.348225,9033.03
12,4350,0.263909,0.348138,9037.78
12,4400,0.316527,0.348392,9042.63
12,4450,0.250653,0.348666,9047.41
12,4500,0.423201,0.348805,9052.24
12,4550,0.351815,0.348937,9056.45
12,4600,0.334349,0.349051,9060.5
12,4650,0.384099,0.349285,9064.59
12,4700,0.234455,0.349383,9068.66
12,4750,0.366048,0.34959,9072.73
12,4800,0.492861,0.349629,9076.76
12,4850,0.323622,0.349651,9080.8
12,4900,0.313967,0.349566,9084.95
12,4950,0.24203,0.349602,9089.31
12,5000,0.301,0.349696,9093.8
12,5050,0.385665,0.349749,9098.22
12,5100,0.386108,0.349869,9102.85
12,5150,0.419672,0.349915,9107.55
12,5200,0.328735,0.350222,9112.61
12,5250,0.30735,0.350373,9117.31
12,5300,0.403394,0.350459,9122.04
12,5350,0.416039,0.350474,9126.86
12,5400,0.48409,0.350918,9131.84
12,5450,0.291699,0.350976,9136.83
12,5500,0.448134,0.351209,9141.75
12,5550,0.297798,0.351311,9146.72
12,5600,0.244746,0.351409,9151.38
12,5650,0.356538,0.351463,9156.48
12,5700,0.406099,0.351378,9161.4
12,5750,0.396195,0.351395,9166.41
12,5800,0.357487,0.351391,9171.44
12,5850,0.436525,0.351445,9176.48
12,5900,0.361251,0.351447,9181.37
12,5950,0.471181,0.351615,9186.36
12,6000,0.407837,0.351775,9191.23
12,6050,0.384594,0.351851,9196.28
12,6100,0.354093,0.35195,9201.32
12,6150,0.495555,0.352015,9206.35
12,6200,0.494991,0.352097,9211.22
12,6250,0.289506,0.352311,9216.0
12,6300,0.390236,0.352454,9220.82
12,6350,0.439885,0.352468,9225.87
12,6400,0.401308,0.352647,9230.92
12,6450,0.452434,0.352645,9235.85
12,6500,0.361763,0.352797,9240.6
12,6550,0.316818,0.352793,9245.23
12,6600,0.346692,0.352842,9250.29
12,6650,0.373301,0.352804,9255.27
12,6700,0.354645,0.352861,9260.26
12,6750,0.254264,0.352894,9264.85
12,6800,0.502282,0.353057,9269.6
12,6850,0.41329,0.353135,9274.42
12,6900,0.368217,0.353077,9279.26
12,6950,0.393018,0.35305,9284.15
12,7000,0.35172,0.353066,9288.96
12,7050,0.360222,0.353129,9293.82
12,7100,0.398026,0.353269,9298.72
12,7150,0.515258,0.353439,9303.74
12,7200,0.36728,0.353494,9308.74
12,7250,0.511533,0.353641,9313.73
12,7300,0.415466,0.353522,9318.43
12,7350,0.374726,0.353573,9323.49
12,7400,0.281699,0.35364,9328.4
12,7450,0.412108,0.353598,9333.12
12,7500,0.459498,0.353654,9337.81
12,7550,0.225308,0.353672,9342.48
12,7600,0.376958,0.35367,9347.53
12,7650,0.366991,0.353719,9352.63
12,7700,0.268783,0.3537,9357.65
12,7750,0.284396,0.353665,9362.31
12,7800,0.2943,0.35369,9366.99
13,0,0.367795,0.367795,9456.19
13,50,0.17534,0.343855,9461.2
13,100,0.277869,0.344385,9465.94
13,150,0.290914,0.340677,9470.8
13,200,0.567943,0.339711,9475.61
13,250,0.339198,0.339253,9480.41
13,300,0.408923,0.338028,9485.29
13,350,0.309569,0.336538,9490.34
13,400,0.433053,0.334315,9495.29
13,450,0.217826,0.335609,9499.89
13,500,0.28308,0.336901,9504.53
13,550,0.238859,0.337646,9509.44
13,600,0.378936,0.336549,9514.25
13,650,0.267647,0.335863,9518.96
13,700,0.412587,0.335515,9523.73
13,750,0.21486,0.33669,9528.4
13,800,0.350041,0.335621,9533.1
13,850,0.318934,0.336195,9537.7
13,900,0.521941,0.337529,9542.53
13,950,0.238728,0.336667,9547.52
13,1000,0.37317,0.3364,9552.44
13,1050,0.358139,0.336374,9557.47
13,1100,0.241743,0.336831,9562.27
13,1150,0.424767,0.336972,9566.89
13,1200,0.352131,0.337145,9571.68
13,1250,0.450675,0.33781,9576.55
13,1300,0.44856,0.338352,9581.42
13,1350,0.402275,0.338221,9586.23
13,1400,0.363775,0.338734,9590.96
13,1450,0.280309,0.338658,9595.72
13,1500,0.30312,0.338806,9600.52
13,1550,0.307344,0.338968,9605.2
13,1600,0.298477,0.33892,9609.81
13,1650,0.373084,0.338999,9614.33
13,1700,0.384844,0.33969,9619.08
13,1750,0.333045,0.339726,9623.84
13,1800,0.412592,0.33995,9628.85
13,1850,0.26601,0.340312,9633.8
13,1900,0.412418,0.340497,9638.3
13,1950,0.334094,0.340462,9642.94
13,2000,0.275477,0.34088,9648.0
13,2050,0.308157,0.340677,9652.57
13,2100,0.229841,0.340781,9657.12
13,2150,0.352742,0.340627,9661.69
13,2200,0.353542,0.341044,9666.48
13,2250,0.440944,0.34082,9671.03
13,2300,0.227297,0.340623,9675.97
13,2350,0.306962,0.340675,9680.63
13,2400,0.492332,0.340908,9685.3
13,2450,0.228439,0.34075,9690.07
13,2500,0.36395,0.341034,9694.8
13,2550,0.277563,0.341655,9699.39
13,2600,0.447634,0.341384,9703.89
13,2650,0.345333,0.341604,9708.42
13,2700,0.384133,0.341878,9713.16
13,2750,0.419005,0.342083,9717.86
13,2800,0.262401,0.341938,9722.48
13,2850,0.312734,0.341764,9727.04
13,2900,0.252319,0.341867,9731.74
13,2950,0.213403,0.34193,9736.37
13,3000,0.406761,0.342174,9740.92
13,3050,0.381445,0.342181,9745.63
13,3100,0.265186,0.342092,9750.43
13,3150,0.395577,0.342284,9755.06
13,3200,0.290423,0.342309,9759.71
13,3250,0.474872,0.342511,9764.41
13,3300,0.463939,0.34253,9769.05
13,3350,0.399942,0.342467,9773.64
13,3400,0.307977,0.342594,9778.2
13,3450,0.361106,0.342568,9782.87
13,3500,0.37238,0.342585,9787.65
13,3550,0.233781,0.342499,9792.37
13,3600,0.306343,0.342381,9797.17
13,3650,0.423088,0.342569,9802.13
13,3700,0.392308,0.342773,9807.06
13,3750,0.299966,0.342619,9811.85
13,3800,0.536262,0.343007,9816.54
13,3850,0.345128,0.343137,9821.24
13,3900,0.302047,0.343352,9826.34
13,3950,0.289707,0.343126,9831.3
13,4000,0.452243,0.343259,9836.18
13,4050,0.34564,0.343293,9841.07
13,4100,0.214808,0.343147,9846.03
13,4150,0.22624,0.343126,9851.04
13,4200,0.328191,0.343273,9855.95
13,4250,0.273472,0.343539,9860.54
13,4300,0.23574,0.343527,9865.28
13,4350,0.342327,0.343754,9870.12
13,4400,0.383497,0.343865,9874.89
13,4450,0.22298,0.343777,9879.55
13,4500,0.343901,0.34365,9884.32
13,4550,0.454683,0.343672,9889.42
13,4600,0.348396,0.343718,9894.4
13,4650,0.362227,0.344116,9899.25
13,4700,0.315818,0.34412,9904.11
13,4750,0.488005,0.344146,9909.12
13,4800,0.328752,0.343987,9914.05
13,4850,0.437902,0.344019,9919.01
13,4900,0.464857,0.344004,9923.97
13,4950,0.292198,0.34409,9928.71
13,5000,0.494132,0.344069,9933.52
13,5050,0.305449,0.344058,9938.73
13,5100,0.371246,0.343982,9943.65
13,5150,0.346569,0.344094,9948.57
13,5200,0.347207,0.344071,9953.44
13,5250,0.32123,0.344127,9958.31
13,5300,0.344196,0.34421,9963.2
13,5350,0.301881,0.344226,9968.07
13,5400,0.484522,0.344224,9972.92
13,5450,0.301624,0.344195,9977.14
13,5500,0.360817,0.344189,9981.07
13,5550,0.297586,0.344205,9984.99
13,5600,0.355843,0.344316,9989.16
13,5650,0.422606,0.344348,9993.71
13,5700,0.223376,0.344522,9998.27
13,5750,0.341351,0.344522,10002.89
13,5800,0.394914,0.34469,10007.96
13,5850,0.334325,0.34468,10012.48
13,5900,0.310858,0.344736,10017.15
13,5950,0.522893,0.34476,10021.77
13,6000,0.416505,0.344765,10026.34
13,6050,0.336505,0.34487,10031.16
13,6100,0.331636,0.344832,10036.18
13,6150,0.327338,0.344793,10041.12
13,6200,0.230746,0.344739,10045.9
13,6250,0.370725,0.3448,10050.48
13,6300,0.52699,0.344828,10055.25
13,6350,0.415317,0.344996,10060.0
13,6400,0.243022,0.344993,10064.63
13,6450,0.298108,0.345061,10069.22
13,6500,0.28586,0.345022,10074.18
13,6550,0.243494,0.345057,10079.18
13,6600,0.454227,0.345169,10083.97
13,6650,0.368553,0.345224,10088.79
13,6700,0.362916,0.345279,10093.51
13,6750,0.423007,0.345273,10098.2
13,6800,0.521346,0.345461,10103.09
13,6850,0.341155,0.345531,10107.8
13,6900,0.332707,0.345452,10112.56
13,6950,0.384458,0.345514,10117.25
13,7000,0.408753,0.345588,10121.92
13,7050,0.259661,0.345564,10126.83
13,7100,0.306392,0.34558,10131.82
13,7150,0.306888,0.345508,10136.89
13,7200,0.273312,0.345537,10141.89
13,7250,0.471717,0.345425,10146.63
13,7300,0.385329,0.345496,10151.36
13,7350,0.427493,0.34548,10156.37
13,7400,0.256507,0.345447,10161.47
13,7450,0.37233,0.345516,10166.47
13,7500,0.332142,0.34562,10171.35
13,7550,0.417536,0.345597,10176.06
13,7600,0.381406,0.345585,10180.98
13,7650,0.375492,0.345587,10185.7
13,7700,0.412131,0.345609,10190.37
13,7750,0.428638,0.34574,10195.02
13,7800,0.497156,0.345905,10199.56
14,0,0.339906,0.339906,10281.6
14,50,0.295721,0.322971,10285.65
14,100,0.470225,0.328461,10289.52
14,150,0.352747,0.329188,10293.34
14,200,0.251864,0.327459,10297.18
14,250,0.264177,0.324703,10301.01
14,300,0.308046,0.323472,10304.87
14,350,0.402671,0.323788,10308.64
14,400,0.376338,0.323539,10312.42
14,450,0.344234,0.323003,10316.18
14,500,0.412224,0.324116,10319.93
14,550,0.273931,0.325012,10323.76
14,600,0.444447,0.32413,10327.52
14,650,0.312966,0.323807,10331.29
14,700,0.381743,0.323395,10335.12
14,750,0.304708,0.322321,10338.95
14,800,0.193209,0.323281,10342.78
14,850,0.404087,0.323844,10346.58
14,900,0.393295,0.324792,10351.09
14,950,0.447283,0.325017,10355.83
14,1000,0.227846,0.326087,10360.37
14,1050,0.415128,0.326519,10365.14
14,1100,0.367828,0.325839,10369.83
14,1150,0.255601,0.326763,10374.49
14,1200,0.373738,0.326602,10378.5
14,1250,0.309874,0.326806,10382.39
14,1300,0.34645,0.3274,10386.28
14,1350,0.379401,0.327397,10390.17
14,1400,0.225743,0.328007,10394.06
14,1450,0.237364,0.327746,10397.92
14,1500,0.530368,0.328206,10401.8
14,1550,0.306742,0.328194,10405.66
14,1600,0.225621,0.328143,10409.49
14,1650,0.340441,0.328662,10413.36
14,1700,0.35041,0.32859,10417.19
14,1750,0.239218,0.328674,10421.03
14,1800,0.315773,0.328926,10424.88
14,1850,0.561309,0.32947,10428.73
14,1900,0.237232,0.329112,10432.57
14,1950,0.223545,0.329478,10436.42
14,2000,0.403739,0.329852,10440.31
14,2050,0.247461,0.329556,10444.16
14,2100,0.327179,0.329771,10448.03
14,2150,0.326435,0.330054,10451.89
14,2200,0.389914,0.330314,10455.72
14,2250,0.277376,0.330435,10459.55
14,2300,0.349341,0.330498,10463.4
14,2350,0.47402,0.330741,10467.23
14,2400,0.341904,0.330822,10471.09
14,2450,0.348007,0.330898,10474.95
14,2500,0.277763,0.330977,10478.75
14,2550,0.389504,0.330754,10482.53
14,2600,0.241745,0.330585,10486.37
14,2650,0.549474,0.331316,10490.18
14,2700,0.4313,0.331712,10493.96
14,2750,0.470984,0.332061,10497.74
14,2800,0.374895,0.332299,10501.51
14,2850,0.510375,0.332209,10505.28
14,2900,0.279672,0.332243,10509.03
14,2950,0.298698,0.332283,10513.49
14,3000,0.438085,0.332641,10518.25
14,3050,0.326555,0.332287,10524.05
14,3100,0.291718,0.332418,10529.03
14,3150,0.299442,0.332528,10534.11
14,3200,0.33457,0.33256,10538.9
14,3250,0.268856,0.332685,10544.08
14,3300,0.254972,0.332837,10549.2
14,3350,0.398662,0.33288,10554.13
14,3400,0.323882,0.333123,10559.15
14,3450,0.359135,0.333316,10564.25
14,3500,0.293339,0.333305,10569.19
14,3550,0.471881,0.333484,10574.16
14,3600,0.241568,0.333485,10579.13
14,3650,0.281017,0.333684,10584.05
14,3700,0.287692,0.333849,10588.75
14,3750,0.490511,0.334151,10593.39
